funcion,nombre_funcion,corrida,semilla,metodo,dimension,limites,posicion_inicial,posicion_final,valor_final,iteraciones,evaluaciones,parametros
griewank,Griewank,1,2018,gradient,3,"[-10.0, 10.0]","[7.64698623507892, -7.913445242790447, 8.140186670326809]","[6.280045156912312, -8.875905273208087, 10.848520914734712]",0.059202791746101324,2000,2002,"{""max_iterations"": 2000, ""rate"": 0.01, ""tolerance"": 1e-06}"
griewank,Griewank,2,2019,gradient,3,"[-10.0, 10.0]","[8.069644288385486, -2.1383898669951495, 2.479399225955067]","[8.272712256040117, -2.6326588499175467, 2.232058300090119]",0.9876357588019812,2000,2002,"{""max_iterations"": 2000, ""rate"": 0.01, ""tolerance"": 1e-06}"
griewank,Griewank,3,2020,gradient,3,"[-10.0, 10.0]","[9.725536577231978, 7.467838916413093, 0.1949104994316304]","[9.420067902029114, 4.438700134608629, 0.0006971269731513362]",0.027125481874705315,2000,2002,"{""max_iterations"": 2000, ""rate"": 0.01, ""tolerance"": 1e-06}"
griewank,Griewank,4,2021,gradient,3,"[-10.0, 10.0]","[2.1195655761480943, 4.667387223869962, -7.2210568654320255]","[7.236476463122211e-08, 4.438508593958616, -5.439856970240735]",0.012328280157967608,2000,2002,"{""max_iterations"": 2000, ""rate"": 0.01, ""tolerance"": 1e-06}"
griewank,Griewank,5,2022,gradient,3,"[-10.0, 10.0]","[-9.812827723844705, -0.01884378296024103, -7.732326201303296]","[-9.420067898702449, -1.744678609726056e-06, -5.436704092333567]",0.02958862220379499,2000,2002,"{""max_iterations"": 2000, ""rate"": 0.01, ""tolerance"": 1e-06}"
griewank,Griewank,6,2023,gradient,3,"[-10.0, 10.0]","[-3.5602339201606448, 7.808449035789614, 1.7610451090094763]","[-3.1400286382647526, 8.872503915028794, 5.393721077811478]",0.02984233434329009,2000,2002,"{""max_iterations"": 2000, ""rate"": 0.01, ""tolerance"": 1e-06}"
griewank,Griewank,7,2024,gradient,3,"[-10.0, 10.0]","[1.7602903779079586, 3.982174953631649, -6.23696079922988]","[6.424684758267287e-09, 4.438407182296027, -5.434716334373974]",0.01232134901709736,2000,2002,"{""max_iterations"": 2000, ""rate"": 0.01, ""tolerance"": 1e-06}"
griewank,Griewank,8,2025,gradient,3,"[-10.0, 10.0]","[-7.290236726440764, 7.7570340546075585, 8.652112797730048]","[-6.2800449245526515, 8.876710179921686, 10.861346824058325]",0.059153059165583666,2000,2002,"{""max_iterations"": 2000, ""rate"": 0.01, ""tolerance"": 1e-06}"
griewank,Griewank,9,2026,gradient,3,"[-10.0, 10.0]","[-5.613087301461541, -1.7397652624266549, 9.532709563206023]","[-6.280045051973505, -0.00014216453562212523, 10.863773162925646]",0.039430380612724414,2000,2002,"{""max_iterations"": 2000, ""rate"": 0.01, ""tolerance"": 1e-06}"
griewank,Griewank,10,2066,gradient,3,"[-10.0, 10.0]","[-6.8765392884067555, -2.0778587660606895, 6.357328559144424]","[-6.2800452585064575, -4.438244232647996, 5.435644109729919]",0.022186629107314726,2000,2002,"{""max_iterations"": 2000, ""rate"": 0.01, ""tolerance"": 1e-06}"
griewank,Griewank,11,2067,gradient,3,"[-10.0, 10.0]","[-6.174639862093041, -9.967316272968018, 9.897671466537691]","[-6.280045041051941, -8.876946242177098, 10.865102216240047]",0.05914895127606645,2000,2002,"{""max_iterations"": 2000, ""rate"": 0.01, ""tolerance"": 1e-06}"
griewank,Griewank,12,2068,gradient,3,"[-10.0, 10.0]","[5.728184628627314, 6.235133291767426, -6.635738030198151]","[6.280045247336902, 4.438573959302271, -5.4355703937512345]",0.022186565219957655,2000,2002,"{""max_iterations"": 2000, ""rate"": 0.01, ""tolerance"": 1e-06}"
griewank,Griewank,13,2069,gradient,3,"[-10.0, 10.0]","[5.086183510780414, -3.069068587880417, 8.849560246129922]","[3.140024450567879, -4.4364521988121455, 10.843815291861144]",0.037047354196494964,2000,2002,"{""max_iterations"": 2000, ""rate"": 0.01, ""tolerance"": 1e-06}"
griewank,Griewank,14,2070,gradient,3,"[-10.0, 10.0]","[-2.845286242103871, 5.946299313653121, 1.9815449056068992]","[-3.140022618476287, 4.438596771417668, 0.0039150163017124704]",0.00739860451262031,2000,2002,"{""max_iterations"": 2000, ""rate"": 0.01, ""tolerance"": 1e-06}"
griewank,Griewank,15,2071,gradient,3,"[-10.0, 10.0]","[4.48575210830321, -9.337361886186503, -8.937287819676563]","[6.2800448394768935, -8.876982815216374, -10.86082127916104]",0.05915400285663808,2000,2002,"{""max_iterations"": 2000, ""rate"": 0.01, ""tolerance"": 1e-06}"
griewank,Griewank,16,2072,gradient,3,"[-10.0, 10.0]","[1.734892143473708, -6.41414195119178, -6.2601731732497505]","[4.11601916140005e-07, -4.439356077795109, -5.43915066120535]",0.012327012081651878,2000,2002,"{""max_iterations"": 2000, ""rate"": 0.01, ""tolerance"": 1e-06}"
griewank,Griewank,17,2073,gradient,3,"[-10.0, 10.0]","[0.300594469359158, 0.5582926806547235, -7.994394724358003]","[8.542574729483903e-09, 9.383511287866595e-05, -10.861197896806738]",0.029569153812639803,2000,2002,"{""max_iterations"": 2000, ""rate"": 0.01, ""tolerance"": 1e-06}"
griewank,Griewank,18,2074,gradient,3,"[-10.0, 10.0]","[5.990837304138541, -0.8182924820333959, 4.557358286008583]","[6.279709302193347, -4.412817954550976, 5.344905849703397]",0.023651970598092542,2000,2002,"{""max_iterations"": 2000, ""rate"": 0.01, ""tolerance"": 1e-06}"
griewank,Griewank,19,2075,gradient,3,"[-10.0, 10.0]","[3.153015291822019, -5.284325856125371, 5.4273310759842985]","[3.1400225883545554, -8.876478565615592, 5.433138509056538]",0.029576817732653637,2000,2002,"{""max_iterations"": 2000, ""rate"": 0.01, ""tolerance"": 1e-06}"
griewank,Griewank,20,2067,gradient,3,"[-10.0, 10.0]","[-6.174639862093041, -9.967316272968018, 9.897671466537691]","[-6.280045041051941, -8.876946242177098, 10.865102216240047]",0.05914895127606645,2000,2002,"{""max_iterations"": 2000, ""rate"": 0.01, ""tolerance"": 1e-06}"
griewank,Griewank,21,2068,gradient,3,"[-10.0, 10.0]","[5.728184628627314, 6.235133291767426, -6.635738030198151]","[6.280045247336902, 4.438573959302271, -5.4355703937512345]",0.022186565219957655,2000,2002,"{""max_iterations"": 2000, ""rate"": 0.01, ""tolerance"": 1e-06}"
griewank,Griewank,22,2069,gradient,3,"[-10.0, 10.0]","[5.086183510780414, -3.069068587880417, 8.849560246129922]","[3.140024450567879, -4.4364521988121455, 10.843815291861144]",0.037047354196494964,2000,2002,"{""max_iterations"": 2000, ""rate"": 0.01, ""tolerance"": 1e-06}"
griewank,Griewank,23,2070,gradient,3,"[-10.0, 10.0]","[-2.845286242103871, 5.946299313653121, 1.9815449056068992]","[-3.140022618476287, 4.438596771417668, 0.0039150163017124704]",0.00739860451262031,2000,2002,"{""max_iterations"": 2000, ""rate"": 0.01, ""tolerance"": 1e-06}"
griewank,Griewank,24,2071,gradient,3,"[-10.0, 10.0]","[4.48575210830321, -9.337361886186503, -8.937287819676563]","[6.2800448394768935, -8.876982815216374, -10.86082127916104]",0.05915400285663808,2000,2002,"{""max_iterations"": 2000, ""rate"": 0.01, ""tolerance"": 1e-06}"
